date,uncertainty_index,risk_index,France_index,Germany_index,Italy_index,UK_index
2009-03-26,0.031730769,0.044230769,0,0.056338028,0.021276596,0.057553957
2009-03-27,0.031431898,0.040745052,0.014705882,0.033707865,0,0.091743119
2009-03-28,0.050847458,0.008474576,0,0.066666667,0,0.047619048
2009-03-29,0.014545455,0.029090909,0,0.071428571,0,0
2009-03-30,0.028815368,0.028815368,0,0.019607843,0,0.018867925
2009-03-31,0.037963762,0.038826575,0,0.053763441,0.026315789,0.090361446
2009-04-01,0.02283105,0.02739726,0.025,0.031914894,0,0.022222222
2009-04-02,0.028650647,0.030499076,0,0.03960396,0,0.012269939
2009-04-03,0.01953125,0.026041667,0.013513514,0.028571429,0,0.017699115
2009-04-04,0,0.037593985,0,0,0,0
2009-04-05,0.017316017,0.034632035,0,0,0,0
2009-04-06,0.032451923,0.030048077,0.020408163,0.015873016,0.02173913,0.060606061
2009-04-07,0.025583982,0.032258065,0.029411765,0.055555556,0.063829787,0.033333333
2009-04-08,0.020639835,0.036119711,0.029411765,0.024096386,0.023255814,0.018867925
2009-04-09,0.034482759,0.024970273,0.016666667,0.04109589,0,0.040816327
2009-04-10,0.02020202,0.013468013,0,0,0,0.045454545
2009-04-11,0.00990099,0,0,0,0,0
2009-04-12,0.028985507,0.009661836,0,0,0,0.037037037
2009-04-13,0.021806854,0.023364486,0,0.125,0.090909091,0.037735849
2009-04-14,0.035516093,0.019977802,0.068965517,0.106382979,0.03030303,0.037037037
2009-04-15,0.076756757,0.020540541,0.031746032,0.096153846,0.111111111,0.08988764
2009-04-16,0.040714995,0.022840119,0.051948052,0.02,0.057142857,0.04950495
2009-04-17,0.04,0.02125,0.055555556,0.016949153,0.027027027,0.082191781
2009-04-18,0.0390625,0.03125,0,0,0.4,0
2009-04-19,0.027888446,0.027888446,0,0,0.076923077,0
2009-04-20,0.049883991,0.020881671,0.093023256,0.149253731,0.034482759,0.105263158
2009-04-21,0.047125353,0.030160226,0.026315789,0.15,0,0.105769231
2009-04-22,0.052034059,0.022705771,0.015625,0.022222222,0.016666667,0.086330935
2009-04-23,0.050164474,0.029605263,0.012048193,0.042857143,0.059701493,0.1171875
2009-04-24,0.030107527,0.034408602,0.095238095,0.040816327,0.045454545,0.105769231
2009-04-25,0.007042254,0.049295775,0.1,0,0,0
2009-04-26,0.025889968,0.019417476,0,0,0.047619048,0
2009-04-27,0.03283369,0.0206995,0.074074074,0.109375,0.027027027,0.072164948
2009-04-28,0.028960818,0.015332198,0.096385542,0.14084507,0.105263158,0.075342466
2009-04-29,0.044308633,0.02750191,0,0.063291139,0,0.05
2009-04-30,0.019005031,0.013974287,0.0125,0.054054054,0.050847458,0.079646018
2009-05-01,0.032397408,0.016198704,0.043478261,0,0.066666667,0.079207921
2009-05-02,0.009345794,0.028037383,0,0,0,0
2009-05-03,0.066964286,0.022321429,0.090909091,0,0,0.076923077
2009-05-04,0.041331803,0.029850746,0.02173913,0.013888889,0.020408163,0.0375
2009-05-05,0.037937743,0.023346304,0.117647059,0.161290323,0.021276596,0.065934066
2009-05-06,0.045252884,0.031055901,0.070175439,0.074074074,0.02,0.046153846
2009-05-07,0.03566879,0.026751592,0.092105263,0.090909091,0.035087719,0.118110236
2009-05-08,0.023471279,0.009882644,0.025641026,0.054545455,0.088235294,0.043478261
2009-05-09,0.008130081,0.040650407,0,0,0,0
2009-05-10,0.021097046,0.012658228,0,0.055555556,0.166666667,0.034482759
2009-05-11,0.022944551,0.012746973,0.068965517,0.029411765,0.025641026,0.086538462
2009-05-12,0.024075161,0.013505578,0.084745763,0.014084507,0.014492754,0.092307692
2009-05-13,0.018702513,0.015780245,0.1,0.035714286,0.061538462,0.069230769
2009-05-14,0.020843672,0.010421836,0.0625,0.080645161,0.045454545,0.117117117
2009-05-15,0.012626263,0.007996633,0.081632653,0.245614035,0.081081081,0.082474227
2009-05-16,0.027586207,0.04137931,0,0,0,0
2009-05-17,0.026515152,0.03030303,0,0.043478261,0,0
2009-05-18,0.049009385,0.032325339,0.035087719,0.127272727,0.060606061,0.180952381
2009-05-19,0.037752414,0.027216857,0.013888889,0.133333333,0.025,0.129770992
2009-05-20,0.021812081,0.018456376,0,0.037974684,0.050847458,0.015873016
2009-05-21,0.036836403,0.033586132,0.054545455,0.041666667,0,0.093959732
2009-05-22,0.02670227,0.032042724,0.131578947,0.104166667,0,0.087301587
2009-05-23,0.009345794,0.018691589,0,0,0,0
2009-05-24,0.015544041,0.03626943,0.055555556,0,0,0
2009-05-25,0.023210832,0.027079304,0.019230769,0.014925373,0,0.040540541
2009-05-26,0.025583982,0.041156841,0.012658228,0.03125,0,0.019047619
2009-05-27,0.043280182,0.028473804,0.029411765,0.025,0,0.032
2009-05-28,0.043568465,0.015560166,0.049180328,0.129032258,0,0.063063063
2009-05-29,0.017640573,0.025358324,0,0.011627907,0.02,0.032520325
2009-05-30,0.026315789,0.035087719,0,0,0,0.117647059
2009-05-31,0.052238806,0.02238806,0,0,0.285714286,0.068965517
2009-06-01,0.066292135,0.019101124,0.057971014,0.113207547,0.357142857,0.150537634
2009-06-02,0.032512315,0.022660099,0.051948052,0.081967213,0.12,0.042016807
2009-06-03,0.030462185,0.034663866,0.042253521,0.046153846,0.032258065,0.0546875
2009-06-04,0.031512605,0.030462185,0.022988506,0.05,0.054054054,0.073170732
2009-06-05,0.048507463,0.038557214,0.023255814,0.018181818,0.057142857,0.198113208
2009-06-06,0.016260163,0.024390244,0,0,0,0
2009-06-07,0.024896266,0.037344398,0,0,0,0.115384615
2009-06-08,0.048959608,0.029375765,0.029850746,0.084745763,0.057142857,0.186813187
2009-06-09,0.029473684,0.038947368,0.061728395,0.047169811,0,0.066176471
2009-06-10,0.029227557,0.028183716,0.013333333,0.055555556,0.032258065,0.016806723
2009-06-11,0.022312373,0.026369168,0.046153846,0.074074074,0.066666667,0.031578947
2009-06-12,0.042606516,0.033834586,0.05,0.058823529,0.037037037,0.035714286
2009-06-13,0.080882353,0.073529412,0.333333333,0.25,0.5,0.1875
2009-06-14,0.040723982,0.013574661,0.076923077,0.066666667,0.2,0.058823529
2009-06-15,0.032397408,0.032397408,0,0.029850746,0.137931034,0.039215686
2009-06-16,0.032119914,0.042826552,0.055555556,0.042253521,0,0.018867925
2009-06-17,0.036076663,0.041713641,0.086956522,0.050632911,0.026315789,0.050420168
2009-06-18,0.03362256,0.041214751,0.057142857,0.017241379,0.022727273,0.048
2009-06-19,0.026560425,0.035856574,0.016129032,0.035714286,0,0.02173913
2009-06-20,0.025862069,0.017241379,0.166666667,0,0.166666667,0
2009-06-21,0.050505051,0.025252525,0,0,0,0.038461538
2009-06-22,0.06396064,0.023370234,0.093023256,0.209302326,0,0.075268817
2009-06-23,0.034883721,0.029069767,0,0,0,0.05
2009-06-24,0.032502709,0.03900325,0.018518519,0,0.023255814,0.032258065
2009-06-25,0.03207331,0.036655212,0.026315789,0.056603774,0.104166667,0.051724138
2009-06-26,0.023746702,0.01055409,0.043478261,0.017857143,0,0.037037037
2009-06-27,0.016260163,0.008130081,0,0,0,0
2009-06-28,0.009478673,0.033175355,0.1,0,0,0
2009-06-29,0.029342723,0.024647887,0.08,0.033333333,0.04,0.068181818
2009-06-30,0.02060844,0.029440628,0.044117647,0.014084507,0,0.015384615
2009-07-01,0.018845701,0.028268551,0,0,0.025641026,0.025862069
2009-07-02,0.034031414,0.02617801,0.051724138,0.049180328,0.069767442,0.020408163
2009-07-03,0.018903592,0.030245747,0.125,0.051282051,0,0.023255814
2009-07-04,0.008264463,0.024793388,0,0,0,0
2009-07-05,0.023622047,0.043307087,0,0,0,0.064516129
2009-07-06,0.017711172,0.029972752,0.046153846,0.037735849,0.017241379,0.026548673
2009-07-07,0.035846724,0.033374536,0.080645161,0.097222222,0.14893617,0.072164948
2009-07-08,0.036571429,0.048,0.027027027,0.027777778,0.117647059,0.052631579
2009-07-09,0.030487805,0.03902439,0.078125,0.086206897,0.044776119,0.07079646
2009-07-10,0.040050063,0.026282854,0.189189189,0.137931034,0.073529412,0.123595506
2009-07-11,0.028169014,0,0,0,0,0
2009-07-12,0.03255814,0.055813953,0,0.083333333,0.076923077,0
2009-07-13,0.045232274,0.033007335,0.046511628,0,0.111111111,0.05
2009-07-14,0.027745665,0.021965318,0.028571429,0.096153846,0.083333333,0.04
2009-07-15,0.02974359,0.028717949,0.043478261,0.054545455,0.024390244,0.017391304
2009-07-16,0.026343519,0.031612223,0,0.031746032,0.035714286,0.024793388
2009-07-17,0.026582278,0.017721519,0.035087719,0.058823529,0.026315789,0.019047619
2009-07-18,0.026785714,0,0,0.076923077,0,0
2009-07-19,0.037383178,0.009345794,0,0.181818182,0,0.026315789
2009-07-20,0.034438776,0.021683673,0,0.017857143,0,0.01
2009-07-21,0.03715847,0.030601093,0.020833333,0,0,0.048780488
2009-07-22,0.042025862,0.03125,0.023255814,0.03125,0,0.063291139
2009-07-23,0.025188917,0.020990764,0.045454545,0.031746032,0.071428571,0.037735849
2009-07-24,0.027939464,0.016298021,0.033333333,0.055555556,0.068965517,0.038834951
2009-07-25,0.020618557,0,0,0,0,0
2009-07-26,0.008403361,0.012605042,0,0,0,0
2009-07-27,0.02420242,0.01870187,0.055555556,0.036363636,0,0
2009-07-28,0.037719298,0.029824561,0.057692308,0.095238095,0.096774194,0.034883721
2009-07-29,0.026463512,0.024859663,0.014285714,0.057692308,0.052631579,0.042553191
2009-07-30,0.025128498,0.021130782,0.097222222,0.101265823,0.032258065,0.031746032
2009-07-31,0.024211299,0.021276596,0.049180328,0.070175439,0.03125,0.071428571
2009-08-01,0,0.018181818,0.076923077,0.076923077,0,0
2009-08-02,0.02247191,0.016853933,0,0,0,0
2009-08-03,0.027217742,0.008064516,0.106382979,0.050847458,0,0.037735849
2009-08-04,0.02862254,0.016994633,0.042553191,0.051282051,0.03125,0.070175439
2009-08-05,0.024576271,0.011864407,0.049180328,0.018518519,0.071428571,0.03030303
2009-08-06,0.022271715,0.020044543,0,0,0.055555556,0.059259259
2009-08-07,0.018181818,0.00979021,0.01754386,0.035087719,0,0.093023256
2009-08-08,0.024390244,0,0,0,0,0
2009-08-09,0.034825871,0.034825871,0,0,0,0
2009-08-10,0.026976744,0.018604651,0.023809524,0,0,0.078947368
2009-08-11,0.025146689,0.015926236,0.019230769,0.04,0.05,0.096774194
2009-08-12,0.032467532,0.029684601,0.040816327,0.05,0,0.083333333
2009-08-13,0.032934132,0.020958084,0.011627907,0.035087719,0,0.027777778
2009-08-14,0.011335013,0.013853904,0.020833333,0.014084507,0,0.050632911
2009-08-15,0.010526316,0.010526316,0.166666667,0.166666667,0,0
2009-08-16,0.020100503,0.020100503,0.125,0.083333333,0.25,0.05
2009-08-17,0.043971631,0.032624113,0.020833333,0.041666667,0,0.024096386
2009-08-18,0.04048583,0.024291498,0.054054054,0.085714286,0,0.05952381
2009-08-19,0.042659975,0.013801757,0,0.108108108,0,0.057471264
2009-08-20,0.044303797,0.025316456,0.055555556,0.095238095,0.076923077,0.034090909
2009-08-21,0.030973451,0.03539823,0,0.031746032,0.05,0.028985507
2009-08-22,0.009708738,0.019417476,0,0.111111111,0,0
2009-08-23,0.022346369,0.05027933,0,0,0,0
2009-08-24,0.041420118,0.032544379,0.04,0.06,0.153846154,0.03030303
2009-08-25,0.049704142,0.031952663,0.063492063,0.054545455,0,0.104651163
2009-08-26,0.034739454,0.026054591,0.015873016,0.066666667,0.045454545,0.04950495
2009-08-27,0.044585987,0.01910828,0.090909091,0.130434783,0.04,0.06741573
2009-08-28,0.035663338,0.02425107,0.052631579,0.069767442,0.033333333,0.078431373
2009-08-29,0.041237113,0.010309278,0,0,0,0
2009-08-30,0.044444444,0.026666667,0,0,0.166666667,0
2009-08-31,0.056300268,0.04691689,0.02173913,0.125,0.105263158,0.074074074
2009-09-01,0.046275395,0.033860045,0.013513514,0.024096386,0.055555556,0.03
2009-09-02,0.057714959,0.03180212,0.12,0.044444444,0.083333333,0.072289157
2009-09-03,0.048959608,0.033047736,0.078947368,0.075,0.034482759,0.081081081
2009-09-04,0.040166205,0.037396122,0.072289157,0.070422535,0.033333333,0.065934066
2009-09-05,0.041666667,0.05,0,0.05,0.083333333,0.071428571
2009-09-06,0.015957447,0.015957447,0,0,0,0
2009-09-07,0.027472527,0.025641026,0,0.018181818,0.052631579,0.013513514
2009-09-08,0.020070838,0.035419126,0,0,0,0.038167939
2009-09-09,0.030567686,0.033842795,0.050847458,0.037974684,0.048780488,0.063063063
2009-09-10,0.023354565,0.036093418,0.031746032,0.111111111,0,0.046728972
2009-09-11,0.027472527,0.031593407,0.085106383,0.120689655,0.052631579,0.021978022
2009-09-12,0.06122449,0.030612245,0,0,0,0.25
2009-09-13,0.036199095,0.013574661,0,0.055555556,0,0.08
2009-09-14,0.022222222,0.043274854,0.042857143,0.039473684,0.043478261,0.066037736
2009-09-15,0.037313433,0.046908316,0.053333333,0.071428571,0.054054054,0.081967213
2009-09-16,0.044857768,0.031728665,0.087719298,0.033898305,0.055555556,0.127906977
2009-09-17,0.032091097,0.053830228,0.016949153,0.015625,0.032258065,0.040650407
2009-09-18,0.020080321,0.03480589,0.016949153,0.016949153,0.03030303,0.016949153
2009-09-19,0.088888889,0.055555556,0,0,0,0
2009-09-20,0.024096386,0.054216867,0,0,0,0
2009-09-21,0.030882353,0.039705882,0,0,0,0.012987013
2009-09-22,0.022352941,0.032941176,0,0,0.03030303,0.031914894
2009-09-23,0.027716186,0.028824834,0,0.034090909,0.033333333,0.03539823
2009-09-24,0.035425101,0.025303644,0.028169014,0.060606061,0.071428571,0.044247788
2009-09-25,0.042253521,0.038732394,0.04109589,0.043478261,0,0.066115702
2009-09-26,0.054794521,0.02739726,0,0,0,0.75
2009-09-27,0.034313725,0.039215686,0,0.08,0.142857143,0
2009-09-28,0.033875339,0.037940379,0.014084507,0.025641026,0,0.03125
2009-09-29,0.025054466,0.02832244,0.057142857,0.037735849,0.038461538,0.04587156
2009-09-30,0.022968198,0.018551237,0,0,0.016393443,0.025
2009-10-01,0.046370968,0.032258065,0.061728395,0.054054054,0.133333333,0.090909091
2009-10-02,0.026548673,0.026548673,0.080645161,0.016393443,0.076923077,0.048780488
2009-10-03,0,0.033898305,0,0,0,0
2009-10-04,0.024291498,0.064777328,0,0.05,0,0.025
2009-10-05,0.018891688,0.021410579,0,0,0,0.028037383
2009-10-06,0.020785219,0.040415704,0,0,0.035714286,0.02
2009-10-07,0.025,0.039130435,0,0.01754386,0.09375,0.008695652
2009-10-08,0.026315789,0.021929825,0.041666667,0.020833333,0,0.009803922
2009-10-09,0.024771838,0.028683181,0.057142857,0,0,0
2009-10-10,0,0.00877193,0,0,0,0
2009-10-11,0.027173913,0.010869565,0,0.090909091,0,0.029411765
2009-10-12,0.02,0.05,0,0.020833333,0,0.018181818
2009-10-13,0.02010582,0.028571429,0.025,0.068965517,0.058823529,0.029411765
2009-10-14,0.024973985,0.030176899,0.037735849,0,0.073170732,0.053191489
2009-10-15,0.027306968,0.02354049,0.018867925,0,0,0.037313433
2009-10-16,0.029020556,0.031438936,0.02,0.12195122,0.066666667,0.026785714
2009-10-17,0.04,0.02,0,0,0,0
2009-10-18,0.027522936,0.04587156,0,0.428571429,0,0
2009-10-19,0.039215686,0.042311662,0,0,0,0.06122449
2009-10-20,0.038327526,0.023519164,0.014285714,0.033333333,0,0.018518519
2009-10-21,0.030571992,0.041420118,0.015625,0.111111111,0.090909091,0.02
2009-10-22,0.026666667,0.028235294,0.029411765,0.05,0,0.037735849
2009-10-23,0.034552846,0.031504065,0,0.046875,0,0.01754386
2009-10-24,0.036036036,0.018018018,0,0,0,0
2009-10-25,0.014218009,0.009478673,0.071428571,0,0,0
2009-10-26,0.023234201,0.024163569,0.058823529,0.018867925,0.045454545,0.043859649
2009-10-27,0.032713755,0.034200743,0.039215686,0.033898305,0,0.064516129
2009-10-28,0.036925396,0.011303693,0.06779661,0.075757576,0,0.032520325
2009-10-29,0.025089606,0.015531661,0.051282051,0.069444444,0.076923077,0.101694915
2009-10-30,0.019002375,0.013064133,0.018181818,0,0,0.063829787
2009-10-31,0.008333333,0.025,0,0,0,0
2009-11-01,0.046428571,0.010714286,0.333333333,0.272727273,0.25,0.076923077
2009-11-02,0.041398344,0.034958602,0.03125,0.037735849,0.035714286,0.102803738
2009-11-03,0.04718543,0.023178808,0.033333333,0.012987013,0.033333333,0.095
2009-11-04,0.029369628,0.023638968,0.075949367,0.04,0,0.074074074
2009-11-05,0.032724984,0.020767778,0.056818182,0.148148148,0.043478261,0.075342466
2009-11-06,0.017319277,0.016566265,0.030769231,0.057692308,0.035714286,0.014814815
2009-11-07,0.034782609,0.07826087,0,0,0,0.071428571
2009-11-08,0.012861736,0.019292605,0.058823529,0,0,0
2009-11-09,0.021820918,0.013544018,0.047058824,0.044117647,0.05,0.051470588
2009-11-10,0.020311442,0.026404875,0.04109589,0.021276596,0.039215686,0.026315789
2009-11-11,0.015127389,0.02388535,0,0,0,0.030534351
2009-11-12,0.023824451,0.011912226,0.089285714,0.016666667,0.103448276,0.044444444
2009-11-13,0.018991965,0.019722425,0.015151515,0.059701493,0.0625,0.045045045
2009-11-14,0.007874016,0.015748031,0,0,0,0
2009-11-15,0.017730496,0.028368794,0,0,0.166666667,0.086956522
2009-11-16,0.031313131,0.037373737,0.048387097,0.028985507,0,0.070707071
2009-11-17,0.037864078,0.022330097,0.06779661,0.035714286,0.069767442,0.044247788
2009-11-18,0.020172911,0.021133525,0.046153846,0.032786885,0,0.035087719
2009-11-19,0.034164358,0.033240997,0.028169014,0.075,0.12,0.062992126
2009-11-20,0.033632287,0.036995516,0.03125,0.043478261,0.088235294,0.058252427
2009-11-21,0.054945055,0,0.166666667,0,0.5,0
2009-11-22,0.035175879,0.035175879,0,0,0,0
2009-11-23,0.02804878,0.048780488,0.078431373,0.108695652,0.166666667,0.042105263
2009-11-24,0.041573034,0.025842697,0.139534884,0.038961039,0,0.09375
2009-11-25,0.036231884,0.02173913,0.057692308,0.094594595,0,0.108695652
2009-11-26,0.031897927,0.020733652,0.052631579,0.103448276,0,0.064220183
2009-11-27,0.047021944,0.031347962,0.1,0.047619048,0,0.063157895
2009-11-28,0.011235955,0.02247191,0.25,0,0,0.090909091
2009-11-29,0.048,0.028,0,0.055555556,0,0.028571429
2009-11-30,0.044237485,0.025611176,0.016393443,0.048387097,0,0.095238095
2009-12-01,0.022604952,0.033369214,0.017241379,0.015873016,0.037037037,0.009009009
2009-12-02,0.031600408,0.043832824,0.016129032,0.0625,0.148148148,0.070175439
2009-12-03,0.031055901,0.031055901,0.033333333,0.04,0.028571429,0
2009-12-04,0.032019704,0.040640394,0.055555556,0.071428571,0.0625,0.043956044
2009-12-05,0.020618557,0.020618557,0,0,0,0.166666667
2009-12-06,0.013043478,0.060869565,0,0,0,0
2009-12-07,0.020190024,0.029691211,0.09375,0,0.2,0.058139535
2009-12-08,0.029723992,0.052016985,0.024390244,0.074626866,0.055555556,0.037383178
2009-12-09,0.048335124,0.030075188,0.125,0.074626866,0,0.09375
2009-12-10,0.030237581,0.052915767,0.018867925,0,0,0.113402062
2009-12-11,0.052139037,0.021390374,0.078125,0.052631579,0.037037037,0.020833333
2009-12-12,0.027027027,0.045045045,0,0,0,0.1
2009-12-13,0.041666667,0.020833333,0,0.083333333,0,0
2009-12-14,0.026252983,0.019093079,0.043478261,0.019230769,0,0.032608696
2009-12-15,0.027892562,0.033057851,0.041666667,0.061538462,0.227272727,0.055555556
2009-12-16,0.0220022,0.03520352,0.032786885,0,0.032258065,0.026086957
2009-12-17,0.028792913,0.046511628,0.06122449,0.016949153,0,0.053333333
2009-12-18,0.020860495,0.016949153,0.023809524,0.035087719,0,0
2009-12-19,0.016,0.008,0.090909091,0,0,0
2009-12-20,0.015384615,0.015384615,0,0,0,0.038461538
2009-12-21,0.028846154,0.027472527,0.084745763,0.029411765,0,0.057142857
2009-12-22,0.025073746,0.032448378,0,0.022727273,0.052631579,0.058823529
2009-12-23,0.014975042,0.019966722,0.047619048,0.068965517,0.052631579,0.078125
2009-12-24,0.015037594,0.020050125,0,0,0,0
2009-12-25,0.008695652,0,0,0,0,0
2009-12-26,0.011235955,0.011235955,0.166666667,0,0,0.0625
2009-12-27,0.028571429,0.005714286,0,0,0.166666667,0.045454545
2009-12-28,0.009708738,0.024271845,0,0,0,0.046511628
2009-12-29,0.016260163,0.024390244,0.033333333,0,0,0
2009-12-30,0.039337474,0.01863354,0,0,0,0.071428571
2009-12-31,0.033505155,0.025773196,0.055555556,0,0,0.09375
2010-01-01,0.017094017,0,0,0,0,0.083333333
2010-01-02,0.014084507,0.014084507,0,0,0,0
2010-01-03,0.043010753,0.02688172,0,0,0,0.166666667
2010-01-04,0.030349014,0.050075873,0.088235294,0.03030303,0.05,0.036585366
2010-01-05,0.027742749,0.031525851,0.065217391,0.048780488,0,0.038095238
2010-01-06,0.044499382,0.032138443,0.02173913,0.028571429,0,0.115789474
2010-01-07,0.03708134,0.026315789,0.045454545,0.05,0.111111111,0.126315789
2010-01-08,0.031123139,0.028416779,0.038461538,0.044444444,0,0.032258065
2010-01-09,0.008196721,0.024590164,0,0,0,0
2010-01-10,0.01171875,0.01953125,0,0,0,0
2010-01-11,0.032768362,0.030508475,0,0,0.071428571,0.045454545
2010-01-12,0.024539877,0.024539877,0.032258065,0.042253521,0,0.058823529
2010-01-13,0.030409357,0.043274854,0.116666667,0.014705882,0.076923077,0.077777778
2010-01-14,0.022701476,0.045402951,0.017241379,0.017857143,0,0.058823529
2010-01-15,0.035759898,0.042145594,0.02,0.060606061,0.052631579,0.042105263
2010-01-16,0.01754386,0,0,0,0,0
2010-01-17,0.014545455,0.065454545,0,0,0,0
2010-01-18,0.035,0.046666667,0.033333333,0,0.04,0.038095238
2010-01-19,0.023109244,0.030462185,0.041666667,0.06097561,0,0.018518519
2010-01-20,0.037617555,0.034482759,0,0,0.083333333,0.082191781
2010-01-21,0.031914894,0.062862669,0,0.05,0,0.06
2010-01-22,0.077681874,0.029593095,0.083333333,0.084745763,0.027777778,0.176470588
2010-01-23,0.040650407,0.016260163,0,0,0,0
2010-01-24,0.067226891,0.025210084,0,0,0,0.051282051
2010-01-25,0.06440678,0.039548023,0.053571429,0.105263158,0.03030303,0.072916667
2010-01-26,0.044534413,0.038461538,0.030769231,0.121212121,0.16,0.096153846
2010-01-27,0.036315323,0.034543844,0.113207547,0.103896104,0,0.1
2010-01-28,0.046257359,0.022708158,0.09375,0.142857143,0.071428571,0.11827957
2010-01-29,0.051254089,0.052344602,0.140350877,0.125,0.142857143,0.144329897
2010-01-30,0.022727273,0.079545455,0,0,0,0.055555556
2010-01-31,0.035573123,0.059288538,0.066666667,0.076923077,0,0
2010-02-01,0.035986914,0.044711014,0.014492754,0.065789474,0.035714286,0.030612245
2010-02-02,0.038,0.044,0.035087719,0.02173913,0.064516129,0.044642857
2010-02-03,0.043264503,0.033431662,0.035087719,0.034482759,0.028571429,0.028571429
2010-02-04,0.037072243,0.039923954,0.015151515,0.06122449,0.133333333,0.087378641
2010-02-05,0.041666667,0.042929293,0.052631579,0.079545455,0,0.063636364
2010-02-06,0.066037736,0.028301887,0.2,0.047619048,0,0.076923077
2010-02-07,0.045833333,0.025,0,0.045454545,0,0.076923077
2010-02-08,0.040050063,0.061326658,0,0.012658228,0.125,0.076923077
2010-02-09,0.033898305,0.031904287,0.068493151,0.083333333,0.03125,0.099009901
2010-02-10,0.056268509,0.027640671,0.064935065,0.074766355,0.078947368,0.056818182
2010-02-11,0.051401869,0.030841121,0.102272727,0.043010753,0.081081081,0.134615385
2010-02-12,0.072815534,0.03276699,0.174603175,0.1375,0.097560976,0.046511628
2010-02-13,0.014150943,0.009433962,0,0,0,0
2010-02-14,0.031948882,0.015974441,0.023809524,0.02173913,0.083333333,0.03125
2010-02-15,0.04723127,0.035830619,0.041666667,0.05,0.029411765,0.068965517
2010-02-16,0.037422037,0.045738046,0.011764706,0.040983607,0.03125,0.084745763
2010-02-17,0.026289181,0.033367037,0.056818182,0.009803922,0,0.048076923
2010-02-18,0.036900369,0.028597786,0.033707865,0.053097345,0.028571429,0.057471264
2010-02-19,0.04368932,0.035194175,0.054054054,0.038461538,0.037037037,0.016806723
2010-02-20,0.012820513,0.012820513,0,0,0,0
2010-02-21,0.02970297,0.02970297,0,0,0,0
2010-02-22,0.041530055,0.036065574,0.044776119,0.050420168,0,0.033333333
2010-02-23,0.046296296,0.039814815,0.159574468,0.156028369,0.125,0.123595506
2010-02-24,0.044303797,0.038878843,0.050632911,0.02970297,0.088888889,0.099099099
2010-02-25,0.049436253,0.051170859,0.098591549,0.056603774,0.033333333,0.089430894
2010-02-26,0.042553191,0.027659574,0.06122449,0.086956522,0.153846154,0.125
2010-02-27,0.016393443,0.024590164,0,0,0,0.12
2010-02-28,0.052631579,0.030959752,0,0,0.071428571,0.166666667
2010-03-01,0.077630235,0.027579162,0.2,0.223529412,0.071428571,0.227272727
2010-03-02,0.046666667,0.032380952,0.049180328,0.123595506,0.037037037,0.21875
2010-03-03,0.04,0.023,0.024390244,0.060606061,0.034482759,0.064516129
2010-03-04,0.036433365,0.023969319,0.03030303,0.050632911,0.045454545,0.0390625
2010-03-05,0.043640898,0.033665835,0.046511628,0.01369863,0.041666667,0.08045977
2010-03-06,0.018867925,0.009433962,0,0,0,0.058823529
2010-03-07,0.047619048,0.032967033,0.038461538,0.076923077,0,0.025
2010-03-08,0.032786885,0.030444965,0.039473684,0.020618557,0,0.056179775
2010-03-09,0.030239833,0.035453597,0.058823529,0.025316456,0,0.055555556
2010-03-10,0.03526971,0.03526971,0.028985507,0.0625,0.0625,0.109243697
2010-03-11,0.04363974,0.025069638,0.020833333,0.024390244,0.032258065,0.05982906
2010-03-12,0.029515939,0.028335301,0.019230769,0.016129032,0.045454545,0.041666667
2010-03-13,0,0.04040404,0,0,0,0
2010-03-14,0.051724138,0.030172414,0.071428571,0.153846154,0,0.028571429
2010-03-15,0.034663866,0.028361345,0.180327869,0.228070175,0.05,0.090909091
2010-03-16,0.037298387,0.019153226,0.016393443,0.141176471,0.172413793,0.082568807
2010-03-17,0.04008016,0.03507014,0.01754386,0.027777778,0,0.09375
2010-03-18,0.048659384,0.030784508,0.021276596,0.044444444,0.038461538,0.04
2010-03-19,0.039145907,0.022538553,0.142857143,0.152542373,0.176470588,0.109756098
2010-03-20,0,0.033707865,0,0,0.488235294,0
2010-03-21,0.056768559,0.021834061,0.176470588,0.375,0.8,0.041666667
2010-03-22,0.104611924,0.016872891,0.315789474,0.306666667,0.484848485,0.12345679
2010-03-23,0.049760766,0.023923445,0.03030303,0.189473684,0,0.092436975
2010-03-24,0.043945313,0.02734375,0.111111111,0.141304348,0.066666667,0.053030303
2010-03-25,0.048148148,0.027777778,0.058139535,0.101010101,0.060606061,0.142857143
2010-03-26,0.057038835,0.042475728,0.016666667,0.157894737,0,0.060606061
2010-03-27,0.009174312,0.027522936,0,0.043478261,0,0
2010-03-28,0.016393443,0.020491803,0,0,0,0.032258065
2010-03-29,0.035796767,0.023094688,0.085106383,0.058823529,0.043478261,0.043478261
2010-03-30,0.042842215,0.027168234,0.014705882,0.032786885,0.027027027,0.103773585
2010-03-31,0.030612245,0.022263451,0.029411765,0.046153846,0.15,0.051724138
2010-04-01,0.041212121,0.036363636,0.083333333,0.084745763,0,0.113207547
2010-04-02,0.030898876,0.033707865,0.090909091,0.071428571,0.333333333,0.2
2010-04-03,0.057471264,0.057471264,0,0,0,0
2010-04-04,0.031446541,0.125786164,0,0,0,0.052631579
2010-04-05,0.021885522,0.021885522,0,0,0,0.057692308
2010-04-06,0.034722222,0.038194444,0.142857143,0.086206897,0.066666667,0.107526882
2010-04-07,0.034232365,0.044605809,0,0.121212121,0,0.031578947
